id,latitude,longitude,state_name,pop,pop_rank
47579,11.0258334905342,8.33916664784809,Kaduna,12870.411149025,45
47580,10.3783334931398,7.39249998499094,Kaduna,12838.5795276165,46
47581,11.2458334896489,7.90499998292857,Kaduna,12434.3077762127,47
47582,10.5583334924155,7.49499998457847,Kaduna,12365.8664166927,48
47583,10.7400001583511,8.23666664826056,Kaduna,12086.5691359043,49
47584,11.0691668236932,7.95499998272736,Kaduna,11950.334215641,50
47585,9.44750016355231,7.77333331679175,Kaduna,11888.5579295158,51
47586,10.4000001597193,7.49833331789839,Kaduna,11383.1437263489,52
47587,10.7925001581398,6.63833332135915,Kaduna,11370.04651618,53
47588,9.58583349632898,8.22416664831086,Kaduna,11244.7983825207,54
47589,10.8066668247495,7.555833317667,Kaduna,11203.2136423588,55
47590,11.1775001565905,8.17499998184205,Kaduna,11120.9872157574,56
47591,11.1491668233712,8.00749998251609,Kaduna,11096.209646225,57
47592,10.4216668262988,7.80249998334104,Kaduna,10852.4864981174,58
47593,11.4050001556751,8.00749998251609,Kaduna,10779.6768958569,59
47594,9.93916682824044,7.4233333182002,Kaduna,10305.3689177036,60
47595,11.3400001559366,7.38416665169115,Kaduna,10304.5131750107,61
47596,9.66250016268712,8.31833331459859,Kaduna,10243.022995472,62
47597,11.1108334901922,7.72916665030281,Kaduna,9822.43510985374,63
47598,10.6008334922445,7.49333331791851,Kaduna,9816.45828580856,64
47599,11.3300001559769,7.9366666494678,Kaduna,9645.55897140503,65
47600,10.5825001589849,7.38833331834104,Kaduna,9629.10562324524,66
47601,10.1700001606449,8.57916664688229,Kaduna,9600.69870471954,67
47602,10.704166825162,6.80499998735513,Kaduna,9485.12160778046,68
47603,9.34333349730483,8.23249998161066,Kaduna,9337.4671330452,69
47604,9.46083349683199,8.00499998252615,Kaduna,9330.85871839523,70
47605,11.3583334891962,7.77583331678169,Kaduna,9302.62880182266,71
47606,11.325000155997,8.00583331585614,Kaduna,9300.63321971893,72
47607,11.035833490494,7.91583331621831,Kaduna,9276.73581790924,73
47608,10.4508334928481,8.19166664844165,Kaduna,9114.3665304184,74
47609,11.1791668232505,7.67333331719416,Kaduna,9084.4992043972,75
47610,9.24500016436721,8.59416664682193,Kaduna,8951.84169125557,76
47611,10.6833334919125,7.99333331590644,Kaduna,8895.2557182312,77
47612,11.075000157003,7.77999998343159,Kaduna,8843.55610227585,78
47613,11.2200001564195,7.53833331773742,Kaduna,8766.7352616787,79
47614,10.5208334925664,8.508333313834,Kaduna,8738.16003084183,80
47615,10.745833491661,7.90416664959859,Kaduna,8688.43699979782,81
47616,11.0566668237435,6.89666665365292,Kaduna,8531.65189385414,82
47617,9.419166830333,7.35249998515191,Kaduna,8413.23335242272,83
47618,11.2925001561278,7.69833331709356,Kaduna,8401.35288500786,84
47619,11.1775001565905,7.05333331968913,Kaduna,8377.76846766472,85
47620,11.2083334897998,8.1066666487837,Kaduna,8332.53677535057,86
47621,11.2725001562083,7.78249998342153,Kaduna,8289.31741857529,87
47622,11.0516668237636,8.28666664805935,Kaduna,8197.6653842926,88
47623,9.44083349691248,8.56916664692253,Kaduna,8177.16718602181,89
47624,11.365000155836,7.83166664989034,Kaduna,8170.81582951546,90
47625,11.3200001560171,7.85749998311972,Kaduna,8130.18673491478,91
47626,10.9450001575262,8.43333331413581,Kaduna,8119.81833791733,92
47627,10.2983334934618,7.75083331688229,Kaduna,8110.00790047646,93
47628,9.18666683126861,8.16749998187223,Kaduna,7987.74859881401,94
47629,11.1816668232404,7.72499998365292,Kaduna,7974.6549654007,95
47630,11.1391668234115,8.44749998074547,Kaduna,7887.4619038105,96
47631,10.9983334906449,8.00083331587626,Kaduna,7826.48708152771,97
47632,10.5475001591258,6.14249999002112,Kaduna,7824.43650388718,98
47633,10.5975001589245,8.65916664656036,Kaduna,7734.41908884048,99
47634,11.1608334899909,8.28916664804929,Kaduna,7720.38118600845,100
47635,10.5191668259064,7.49499998457847,Kaduna,7691.38191509247,101
47636,9.38500016380382,8.20833331504125,Kaduna,7674.4943716526,102
47637,11.035833490494,7.66833331721428,Kaduna,7478.95862865448,103
47638,9.55083349646982,7.92666664950805,Kaduna,7443.16359949112,104
47639,10.5541668257656,7.39166665166096,Kaduna,7434.26118659973,105
47640,9.81916682872334,8.38749998098692,Kaduna,7393.26902151108,106
47641,10.9708334907555,7.77999998343159,Kaduna,7392.55110001564,107
47642,10.6933334918722,7.33583331855231,Kaduna,7388.35300350189,108
47643,11.1066668235423,7.84749998315996,Kaduna,7355.01984214783,109
47644,9.55000016313984,8.12083331539336,Kaduna,7299.76139783859,110
47645,9.42916683029276,7.33499998522233,Kaduna,7233.11302208901,111
47646,9.64083349610765,8.05999998230483,Kaduna,7227.9780189991,112
47647,9.50666682998089,8.17499998184205,Kaduna,7226.90962147713,113
47648,10.7266668250714,7.93083331615795,Kaduna,7105.67542362213,114
47649,11.0416668238038,8.14749998195271,Kaduna,7075.50470876694,115
47650,11.0558334904135,7.19583331911569,Kaduna,7069.00570583344,116
47651,11.0458334904537,7.76333331683199,Kaduna,7067.51844906807,117
47652,10.9250001576066,6.7566666542163,Kaduna,7043.30527257919,118
47653,11.2683334895584,7.39249998499094,Kaduna,6981.60277581215,119
47654,10.9841668240352,8.15416664859255,Kaduna,6938.7068874836,120
47655,9.62333349617807,8.41083331422636,Kaduna,6922.47769069672,121
47656,9.66666682933702,8.45999998069517,Kaduna,6913.87241911888,122
47657,10.6783334919326,7.49416665124849,Kaduna,6904.50734996796,123
47658,11.0550001570835,7.33499998522233,Kaduna,6876.38416314125,124
47659,11.2125001564497,8.17916664849195,Kaduna,6852.45806932449,125
47660,11.077500156993,8.28833331471931,Kaduna,6850.21988654137,126
47661,10.7408334916811,8.3716666477173,Kaduna,6849.75516748428,127
47662,10.411666826339,7.42833331818008,Kaduna,6835.78821563721,128
47663,10.6916668252123,7.8249999832505,Kaduna,6835.34659481049,129
47664,11.1808334899105,7.60416665080583,Kaduna,6829.38210225105,130
47665,9.9491668282002,8.59833331347183,Kaduna,6826.57290840149,131
47666,9.50666682998089,7.4483333180996,Kaduna,6809.2489464283,132
47667,11.365000155836,7.90916664957847,Kaduna,6784.56907224655,133
47668,9.76750016226459,8.31833331459859,Kaduna,6771.3040034771,134
47669,10.5000001593169,7.37083331841147,Kaduna,6722.53561210632,135
47670,11.1708334899507,8.14583331529276,Kaduna,6716.11478042603,136
47671,10.9991668239749,8.41249998088632,Kaduna,6715.96742749214,137
47672,10.7100001584718,6.20833332308954,Kaduna,6697.47303414345,138
47673,9.41750016367304,8.53999998037324,Kaduna,6691.29109656811,139
47674,10.995000157325,8.09999998214386,Kaduna,6642.18531918526,140
47675,11.366666822496,7.99333331590644,Kaduna,6626.23162460327,141
47676,10.4866668260372,8.55416664698289,Kaduna,6597.00500369072,142
47677,10.9375001575563,7.83166664989034,Kaduna,6580.89970242977,143
47678,9.48916683005131,8.31749998126861,Kaduna,6554.04401373863,144
47679,10.9450001575262,8.03916664905533,Kaduna,6509.4633038044,145
47680,11.2541668229487,7.70833331705332,Kaduna,6493.10734438896,146
47681,11.3091668227274,8.11583331541348,Kaduna,6489.09389400482,147
47682,10.8241668246791,7.54583331770724,Kaduna,6458.51989221573,148
47683,11.035833490494,7.64416665064487,Kaduna,6444.41371464729,149
47684,11.0258334905342,7.93833331612776,Kaduna,6427.10762000084,150
47685,11.280833489508,7.41749998489034,Kaduna,6417.96213507652,151
47686,9.53416682987022,8.03666664906539,Kaduna,6302.01868438721,152
47687,10.9000001577072,8.43499998079577,Kaduna,6235.83619570732,153
47688,9.58666682965896,7.79166665005131,Kaduna,6231.52009940147,154
47689,10.8791668244577,7.64833331729477,Kaduna,6165.93026733398,155
47690,9.73666682905533,7.96499998268712,Kaduna,6146.40548324585,156
47691,10.3650001598602,8.56249998028269,Kaduna,6120.00229072571,157
47692,9.6716668293169,8.38999998097686,Kaduna,6099.12779688835,158
47693,11.2183334897596,8.36416664774748,Kaduna,6097.26503491402,159
47694,10.7666668249105,7.67499998385412,Kaduna,6087.81832051277,160
47695,9.56250016308954,8.28416664806941,Kaduna,6046.13326787949,161
47696,9.62750016282797,8.50249998052414,Kaduna,6036.74370098114,162
47697,10.7666668249105,8.42499998083601,Kaduna,5975.2801156044,163
47698,11.0891668236127,8.39583331428672,Kaduna,5972.72797846794,164
47699,9.16750016467907,8.61249998008149,Kaduna,5948.89222002029,165
47700,11.2358334896891,7.83916664986016,Kaduna,5933.40439248085,166
47701,9.93083349494065,8.29916664800905,Kaduna,5930.206387043,167
47702,11.118333490162,7.00333331989034,Kaduna,5915.93297076225,168
47703,10.537500159166,8.61749998006137,Kaduna,5911.72945380211,169
47704,10.4675001594477,8.62333331337122,Kaduna,5907.56011223793,170
47705,10.8041668247596,7.69583331710362,Kaduna,5889.50553631783,171
47706,10.3458334932706,8.61583331340141,Kaduna,5886.29491114616,172
47707,10.4083334930191,7.45833331805935,Kaduna,5880.02270793915,173
47708,9.29666683082596,8.61666664673139,Kaduna,5829.15729570389,174
47709,9.71666682913582,8.46583331400503,Kaduna,5798.12800884247,175
47710,11.2950001561177,7.99749998255634,Kaduna,5771.53206634522,176
47711,11.1258334901318,7.61916665074547,Kaduna,5769.08601617813,177
47712,9.77666682889437,8.37499998103722,Kaduna,5755.26988387108,178
47713,10.8841668244376,7.74416665024245,Kaduna,5660.50752186775,179
47714,10.744166825001,7.68749998380382,Kaduna,5644.65182733536,180
47715,10.9675001574356,7.90999998290845,Kaduna,5635.1545984745,181
47716,10.3533334932404,8.70416664637927,Kaduna,5611.98148322105,182
47717,9.3983334970835,8.3549999811177,Kaduna,5608.30371785164,183
47718,11.1891668232103,8.44083331410563,Kaduna,5604.00848174095,184
47719,9.88250016180181,8.49166664723441,Kaduna,5589.71870303154,185
47720,9.7133334958159,8.32249998124849,Kaduna,5542.32598090172,186
47721,10.8375001579588,7.85749998311972,Kaduna,5528.1537566185,187
47722,9.46333349682193,8.46916664732495,Kaduna,5511.62100577354,188
47723,11.2966668227777,7.91416664955835,Kaduna,5502.20287823677,189
47724,9.58416682966901,8.01833331580583,Kaduna,5493.48910832405,190
47725,9.49333349670121,7.4233333182002,Kaduna,5479.66067934036,191
47726,11.1275001567918,8.29249998136921,Kaduna,5475.59600877762,192
47727,10.4475001595282,7.56583331762676,Kaduna,5458.94771456718,193
47728,11.2775001561881,7.73916665026257,Kaduna,5416.58018279076,194
47729,10.8858334910976,8.39499998095674,Kaduna,5414.91618728638,195
47730,11.1033334902223,8.42833331415593,Kaduna,5398.86111474037,196
47731,11.0191668238944,8.27166664811972,Kaduna,5397.89291787148,197
47732,11.0225001572143,7.96416664935714,Kaduna,5335.09158229828,198
47733,11.1316668234417,8.10333331546378,Kaduna,5333.1190123558,199
47734,10.8983334910473,8.32249998124849,Kaduna,5330.92763328552,200
47735,11.2958334894477,7.76583331682193,Kaduna,5327.06892228127,201
47736,11.0316668238441,8.42999998081589,Kaduna,5304.03792285919,202
47737,11.3100001560573,7.57583331758652,Kaduna,5242.14800143242,203
47738,10.1508334940553,8.51416664714386,Kaduna,5211.21940565109,204
47739,11.2516668229588,7.55083331768712,Kaduna,5205.86247897148,205
47740,11.0391668238139,7.79916665002112,Kaduna,5173.67407155037,206
47741,11.2383334896791,8.2474999815503,Kaduna,5165.04379844666,207
47742,10.3891668264296,8.60499998011167,Kaduna,5131.04022359848,208
47743,11.116666823502,7.69416665044366,Kaduna,5130.19590973854,209
47744,10.1033334942465,7.90499998292857,Kaduna,5118.44971132279,210
47745,11.075833490333,8.24249998157042,Kaduna,5111.28169703484,211
47746,11.1775001565905,8.42083331418611,Kaduna,5108.20916962624,212
47747,11.2150001564396,8.39166664763682,Kaduna,5076.15568947792,213
47748,9.49083349671127,8.02166664912575,Kaduna,5075.08140277863,214
47749,10.4041668263692,8.75416664617807,Kaduna,5072.97917985916,215
47750,11.1466668233813,7.67333331719416,Kaduna,5052.79472017288,216
47751,10.8408334912787,7.68749998380382,Kaduna,5038.63068389893,217
47752,11.0941668235926,7.61749998408551,Kaduna,5026.58030462265,218
47753,11.4791668220433,8.02333331578571,Kaduna,5003.68210434914,219
47754,10.5333334925161,8.12416664871328,Kaduna,4981.5699031353,220
47755,11.0408334904738,7.88499998300905,Kaduna,4970.17112898827,221
47756,10.9275001575966,7.721666650333,Kaduna,4955.39170598984,222
47757,9.84916682860262,7.45749998472938,Kaduna,4938.64150357246,223
47758,11.1683334899608,7.90666664958853,Kaduna,4923.60317277908,224
47759,9.37083349719417,7.29583331871328,Kaduna,4903.60621643066,225
47760,10.5625001590654,8.58999998017203,Kaduna,4895.50024151802,226
47761,11.3875001557455,7.95999998270724,Kaduna,4887.55800938606,227
47762,10.5550001590956,7.52916665110764,Kaduna,4868.9495241642,228
47763,10.2675001602525,8.65083331326056,Kaduna,4866.5859181881,229
47764,9.44333349690242,8.05833331564487,Kaduna,4854.91121292114,230
47765,10.4575001594879,7.37583331839135,Kaduna,4809.0400993824,231
47766,10.5741668256851,8.14666664862273,Kaduna,4808.39371943474,232
47767,10.456666826158,7.63666665067505,Kaduna,4806.80749726295,233
47768,10.1750001606248,8.08416664887424,Kaduna,4805.7781226635,234
47769,11.2325001563692,7.65083331728471,Kaduna,4802.86970567703,235
47770,11.2191668230895,8.25666664818008,Kaduna,4796.11939096451,236
47771,11.450000155494,8.08249998221428,Kaduna,4762.46111178398,237
47772,11.2600001562586,7.59499998417605,Kaduna,4742.27199244499,238
47773,11.3158334893672,7.97083331599698,Kaduna,4740.251506567,239
47774,11.3433334892565,8.02999998242555,Kaduna,4678.43299150467,240
47775,9.42416683031288,8.18666664846177,Kaduna,4673.36461663246,241
47776,11.285000156158,7.66249998390442,Kaduna,4665.59962797165,242
47777,11.2933334894577,8.05416664899497,Kaduna,4650.94610309601,243
47778,11.032500157174,8.12416664871328,Kaduna,4638.14722728729,244
47779,11.3900001557354,8.08249998221428,Kaduna,4632.36437964439,245
47780,10.2558334936328,7.22749998565493,Kaduna,4631.1262845993,246
47781,10.9350001575664,7.87416664971931,Kaduna,4626.90568256378,247
47782,11.3375001559467,8.10083331547384,Kaduna,4595.93269753456,248
47783,10.6700001586328,7.34499998518209,Kaduna,4581.06869840622,249
47784,10.4100001596791,7.76249998350201,Kaduna,4576.33920168877,250
47785,11.1025001568924,8.46666664733501,Kaduna,4576.23369479179,251
47786,11.2266668230594,7.77333331679175,Kaduna,4564.98021268845,252
47787,10.4308334929286,7.48333331795875,Kaduna,4560.03999829292,253
47788,9.66583349600704,8.05083331567505,Kaduna,4553.41148853302,254
47789,9.74166682903521,8.56166664695271,Kaduna,4550.16118884087,255
47790,11.0700001570231,8.00666664918611,Kaduna,4547.42077636719,256
47791,10.6925001585423,8.14333331530282,Kaduna,4538.96570587158,257
47792,10.6150001588541,7.64583331730483,Kaduna,4536.96081519127,258
47793,9.53750016319014,8.29416664802917,Kaduna,4520.13462805748,259
47794,10.5433334924759,8.37249998104728,Kaduna,4510.78639149666,260
47795,10.9691668240956,8.13249998201308,Kaduna,4502.55805563927,261
47796,9.39666683042354,8.1066666487837,Kaduna,4457.71381545067,262
47797,9.78416682886419,7.44916665142958,Kaduna,4429.23561811447,263
47798,11.1300001567817,7.80916664998088,Kaduna,4425.11743426323,264
47799,9.64333349609759,8.02249998245573,Kaduna,4420.20692062378,265
47800,10.7666668249105,8.55666664697283,Kaduna,4418.63489055634,266
47801,9.87500016183199,7.95166664940744,Kaduna,4417.69768953323,267
47802,10.5150001592565,8.6783333131499,Kaduna,4395.23101329803,268
47803,9.52500016324044,7.80666664999094,Kaduna,4394.89429473877,269
47804,10.9050001576871,8.40999998089638,Kaduna,4388.8460085392,270
47805,11.1791668232505,7.45666665139939,Kaduna,4379.63198065758,271
47806,11.1250001568018,7.92499998284809,Kaduna,4376.97069644928,272
47807,10.6333334921137,7.6841666504839,Kaduna,4358.04751229286,273
47808,11.119166823492,8.31416664794869,Kaduna,4351.81349444389,274
47809,10.8383334912887,8.43166664747585,Kaduna,4344.13212609291,275
47810,11.0000001573048,7.84249998318008,Kaduna,4329.97361326218,276
47811,10.4900001593571,7.82249998326056,Kaduna,4319.90840268135,277
47812,11.1233334901419,7.99166664924648,Kaduna,4312.24920153618,278
47813,11.3600001558561,7.74166665025251,Kaduna,4298.9239230156,279
47814,11.2241668230694,7.72666665031288,Kaduna,4291.71118092537,280
47815,9.64833349607747,8.55583331364286,Kaduna,4289.03051042557,281
47816,10.8883334910875,7.84749998315996,Kaduna,4269.16990947723,282
47817,10.3533334932404,7.65166665061469,Kaduna,4263.60146307945,283
47818,10.9200001576268,8.10833331544366,Kaduna,4258.24688959122,284
47819,10.7183334917716,7.96083331603722,Kaduna,4245.56291270256,285
47820,11.0658334903732,7.21833331902515,Kaduna,4243.95797014236,286
47821,11.0291668238541,8.57833331355231,Kaduna,4240.69489955902,287
47822,10.9733334907455,7.85666664978974,Kaduna,4237.0172328949,288
47823,10.2666668269225,8.56916664692253,Kaduna,4236.6884188652,289
47824,10.9450001575262,8.50083331386418,Kaduna,4226.62829208374,290
47825,11.2116668231197,7.65833331725453,Kaduna,4217.93350172043,291
47826,11.1375001567515,7.50916665118813,Kaduna,4208.35551667213,292
47827,10.4175001596489,7.38333331836116,Kaduna,4202.54860258102,293
47828,10.4716668260976,8.68083331313984,Kaduna,4199.23901867867,294
47829,9.5391668298501,7.97333331598692,Kaduna,4193.77248120308,295
47830,10.6816668252525,8.22916664829074,Kaduna,4188.85437321663,296
47831,9.28000016422636,8.49666664721428,Kaduna,4184.76012563705,297
47832,11.0166668239044,7.65499998393461,Kaduna,4180.73151254654,298
47833,11.2316668230392,8.05583331565493,Kaduna,4137.63250732422,299
47834,9.50916682997083,8.08833331552414,Kaduna,4136.5002913475,300
47835,11.3608334891861,7.80499998333098,Kaduna,4134.11089873314,301
47836,9.75750016230483,8.35749998110764,Kaduna,4133.01999855042,302
47837,11.1383334900815,7.84333331651006,Kaduna,4132.86489033699,303
47838,11.1908334898702,8.12916664869316,Kaduna,4129.9412047863,304
47839,9.76000016229477,8.24083331491046,Kaduna,4126.23988652229,305
47840,10.0891668276368,8.44333331409557,Kaduna,4119.56300854683,306
47841,11.1641668233109,7.86833331640945,Kaduna,4114.68982672691,307
47842,10.6033334922344,7.43083331817002,Kaduna,4114.20610737801,308
47843,10.662500158663,6.39333332234507,Kaduna,4110.71782708168,309
47844,10.9375001575563,8.36083331442756,Kaduna,4096.62191724777,310
47845,11.1675001566308,7.70333331707344,Kaduna,4089.86489200592,311
47846,10.536666825836,8.07416664891449,Kaduna,4071.94978690147,312
47847,9.40916683037324,7.6674999838843,Kaduna,4066.67980980873,313
47848,11.0383334904839,7.61749998408551,Kaduna,4037.69336605072,314
47849,9.37250016385413,8.28249998140945,Kaduna,4030.38210129738,315
47850,11.1475001567113,8.22833331496076,Kaduna,4021.85350632668,316
47851,9.23083349775755,8.33916664784809,Kaduna,4013.92062520981,317
47852,10.620000158834,7.9908333159165,Kaduna,4004.08818173409,318
47853,10.4583334928179,8.31583331460865,Kaduna,4003.19060564041,319
47854,10.6741668252827,8.31499998127867,Kaduna,3998.89630770683,320
47855,11.2266668230594,6.97749998666096,Kaduna,3978.68250107765,321
47856,9.5391668298501,8.31583331460865,Kaduna,3973.08280348778,322
47857,9.48416683007143,7.9658333160171,Kaduna,3969.41178154945,323
47858,9.85666682857244,8.384166647667,Kaduna,3968.54900693893,324
47859,11.3200001560171,8.16499998188229,Kaduna,3960.88131856918,325
47860,9.37000016386419,7.37083331841147,Kaduna,3955.33130288124,326
47861,10.6458334920634,7.36499998510161,Kaduna,3939.43831348419,327
47862,9.59583349628873,8.05583331565493,Kaduna,3938.13431954384,328
47863,10.536666825836,7.50749998452817,Kaduna,3925.71019029617,329
47864,9.64583349608753,8.22416664831086,Kaduna,3923.60288882256,330
47865,10.8891668244175,8.12999998202314,Kaduna,3923.59570837021,331
47866,10.7400001583511,7.51083331784809,Kaduna,3910.68520021439,332
47867,10.9208334909567,7.76999998347183,Kaduna,3908.26622009277,333
47868,11.077500156993,7.65583331726459,Kaduna,3903.04621052742,334
47869,10.2608334936127,7.62249998406539,Kaduna,3900.45351409912,335
47870,10.6258334921439,7.5808333175664,Kaduna,3894.53790736198,336
47871,10.4983334926569,6.27416665615795,Kaduna,3866.59229660034,337
47872,9.50416682999095,7.721666650333,Kaduna,3865.94743609428,338
47873,11.1958334898501,8.06416664895473,Kaduna,3860.03392291069,339
47874,11.1233334901419,8.27083331478974,Kaduna,3848.4284863472,340
47875,11.0058334906147,7.61499998409557,Kaduna,3847.79379439354,341
47876,10.2850001601821,8.59416664682193,Kaduna,3845.5324010849,342
47877,11.0050001572847,7.73166665029275,Kaduna,3835.74928641319,343
47878,11.1108334901922,8.04249998237525,Kaduna,3832.24168777466,344
47879,10.8866668244276,8.30166664799899,Kaduna,3827.14890384674,345
47880,11.0683334903632,7.55416665100704,Kaduna,3826.44790387154,346
47881,9.53416682987022,7.50166665121831,Kaduna,3824.56390523911,347
47882,10.9975001573149,8.27666664809959,Kaduna,3824.17192316055,348
47883,10.2966668268018,8.26249998148994,Kaduna,3820.4818778038,349
47884,9.84333349529276,8.29583331468913,Kaduna,3802.84880709648,350
47885,10.8083334914095,8.54749998034306,Kaduna,3794.84891891479,351
47886,9.70250016252616,8.25499998152012,Kaduna,3794.22989559174,352
47887,11.2916668227978,7.79333331671127,Kaduna,3790.00939393044,353
47888,10.3341668266509,7.78833331673139,Kaduna,3784.08849596977,354
47889,10.7108334918018,6.5658333216509,Kaduna,3776.60307645798,355
47890,11.1633334899809,8.30833331463883,Kaduna,3756.04530954361,356
47891,11.2391668230091,7.67249998386418,Kaduna,3755.92081856728,357
47892,9.61083349622837,8.34583331448792,Kaduna,3740.60171079636,358
47893,10.9991668239749,8.43999998077565,Kaduna,3739.3442940712,359
47894,11.0616668237233,8.33583331452817,Kaduna,3733.48770070076,360
47895,11.4016668223551,8.10333331546378,Kaduna,3725.31830382347,361
47896,9.84833349527264,8.42499998083601,Kaduna,3722.07888698578,362
47897,11.2108334897897,7.85999998310966,Kaduna,3711.58790421486,363
47898,10.5866668256348,8.06416664895473,Kaduna,3705.20690989494,364
47899,10.5975001589245,8.19333331510161,Kaduna,3704.7082965374,365
47900,11.0475001571137,8.46833331399497,Kaduna,3701.75130701065,366
47901,9.64166682943763,8.44999998073541,Kaduna,3698.66140508652,367
47902,10.4308334929286,8.60999998009155,Kaduna,3697.67632126808,368
47903,11.0908334902726,7.58666665087626,Kaduna,3696.15110874176,369
47904,10.1316668274658,8.36916664772736,Kaduna,3688.69379401207,370
47905,10.3358334933109,7.52249998446781,Kaduna,3685.56879544258,371
47906,10.5900001589547,8.62583331336116,Kaduna,3680.94601488113,372
47907,10.579166825665,7.50833331785815,Kaduna,3679.92621588707,373
47908,11.2516668229588,7.33083331857243,Kaduna,3679.63137555122,374
47909,10.8441668245986,7.52583331778772,Kaduna,3678.99807047844,375
47910,11.2633334895785,7.68916665046378,Kaduna,3673.19397187233,376
47911,10.5558334924256,7.76999998347183,Kaduna,3669.17580246925,377
47912,9.59250016296882,7.90666664958853,Kaduna,3663.8976213932,378
47913,10.8825001577777,7.57333331759658,Kaduna,3658.92907571793,379
47914,11.2516668229588,8.10999998210362,Kaduna,3648.74990081787,380
47915,10.2566668269628,8.26999998145976,Kaduna,3635.90099716187,381
47916,11.1941668231901,6.94166665347183,Kaduna,3627.10588693619,382
47917,10.9708334907555,7.74166665025251,Kaduna,3625.78559422493,383
47918,10.8850001577676,7.16999998588632,Kaduna,3611.52869987488,384
47919,11.2658334895684,7.98333331594668,Kaduna,3610.24393320084,385
47920,10.7416668250111,8.1274999820332,Kaduna,3609.68347740173,386
47921,11.324166822667,7.42999998484004,Kaduna,3596.66738820076,387
47922,10.8908334910775,8.34583331448793,Kaduna,3596.46709132195,388
47923,10.5116668259366,8.47166664731489,Kaduna,3594.25170898437,389
47924,10.3041668267716,8.54916664700302,Kaduna,3586.83591341972,390
47925,11.0533334904235,8.40416664758652,Kaduna,3580.14620089531,391
47926,10.9600001574658,7.64083331732495,Kaduna,3579.95918869972,392
47927,10.2975001601318,7.80249998334104,Kaduna,3578.83139300346,393
47928,10.6133334921942,7.51416665116801,Kaduna,3577.09058141708,394
47929,9.8208334953833,8.5416666470332,Kaduna,3576.82200169563,395
47930,11.3508334892264,7.42583331819014,Kaduna,3557.60340237617,396
47931,10.953333490826,8.45083331406539,Kaduna,3555.36936306953,397
47932,11.1616668233209,7.62916665070523,Kaduna,3551.39249682426,398
47933,9.5225001632505,7.38166665170121,Kaduna,3539.53590726852,399
47934,10.5691668257052,8.66499997987022,Kaduna,3529.08312416077,400
